epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
117,15329.2,1.85893,1.38125,1.06869,0.15893,0.0997,0.04809,0.01512,2.53137,2.57113,1.4012,3.72696e-05,3.72696e-05,3.72696e-05
118,15454.8,1.85615,1.36877,1.06165,0.16609,0.10304,0.04838,0.01582,2.52696,2.57147,1.39851,3.62202e-05,3.62202e-05,3.62202e-05
119,15581.5,1.85012,1.37808,1.07177,0.16177,0.09905,0.04878,0.01569,2.53765,2.57283,1.40761,3.51708e-05,3.51708e-05,3.51708e-05
120,15708.9,1.86135,1.38054,1.06529,0.13487,0.10318,0.04703,0.01554,2.53326,2.56499,1.40214,3.41214e-05,3.41214e-05,3.41214e-05
121,15835.4,1.85697,1.36903,1.06162,0.1306,0.09824,0.04805,0.01551,2.53817,2.57691,1.40438,3.3072e-05,3.3072e-05,3.3072e-05
122,15962.1,1.84347,1.35521,1.06592,0.14867,0.10434,0.04865,0.01589,2.54726,2.5788,1.41414,3.20226e-05,3.20226e-05,3.20226e-05
123,16089.1,1.83244,1.34394,1.05736,0.15941,0.10315,0.04997,0.01551,2.55054,2.58226,1.41385,3.09732e-05,3.09732e-05,3.09732e-05
124,16215.9,1.8476,1.35761,1.06074,0.17581,0.09749,0.04811,0.01503,2.54336,2.58613,1.40853,2.99238e-05,2.99238e-05,2.99238e-05
125,16349.4,1.8307,1.34322,1.06,0.13575,0.10274,0.04783,0.01541,2.54875,2.58382,1.41726,2.88744e-05,2.88744e-05,2.88744e-05
126,16482.2,1.82909,1.33475,1.05844,0.16074,0.09281,0.04949,0.01554,2.55607,2.5815,1.41616,2.7825e-05,2.7825e-05,2.7825e-05
127,16613,1.83286,1.33064,1.05658,0.15319,0.09818,0.04763,0.01515,2.56082,2.58958,1.422,2.67756e-05,2.67756e-05,2.67756e-05
128,16743.1,1.82501,1.32607,1.05504,0.13498,0.10215,0.04733,0.01513,2.56293,2.5926,1.42074,2.57262e-05,2.57262e-05,2.57262e-05
129,16874.7,1.83087,1.33414,1.0547,0.12013,0.09526,0.04578,0.01461,2.56666,2.60166,1.42011,2.46768e-05,2.46768e-05,2.46768e-05
130,17002.9,1.83137,1.33119,1.05488,0.13871,0.10266,0.04663,0.01504,2.56534,2.58814,1.42305,2.36274e-05,2.36274e-05,2.36274e-05
131,17133.7,1.81306,1.31547,1.05556,0.12833,0.11217,0.04652,0.01484,2.56056,2.59196,1.42013,2.2578e-05,2.2578e-05,2.2578e-05
132,17262.7,1.82436,1.32512,1.0579,0.13676,0.10755,0.0458,0.01451,2.5636,2.60451,1.42111,2.15286e-05,2.15286e-05,2.15286e-05
133,17391.2,1.80566,1.3025,1.05278,0.1131,0.10282,0.04662,0.01523,2.57131,2.59283,1.43027,2.04792e-05,2.04792e-05,2.04792e-05
134,17523.7,1.8128,1.30863,1.0528,0.14194,0.09442,0.04585,0.01454,2.57292,2.60426,1.42879,1.94298e-05,1.94298e-05,1.94298e-05
135,17656.7,1.80234,1.30502,1.05323,0.11191,0.09906,0.045,0.0142,2.5729,2.59752,1.42747,1.83804e-05,1.83804e-05,1.83804e-05
136,17787.7,1.80755,1.31002,1.0513,0.1208,0.09784,0.04563,0.01435,2.57215,2.59994,1.42869,1.7331e-05,1.7331e-05,1.7331e-05
137,17919.8,1.80165,1.29631,1.04503,0.14125,0.09879,0.04616,0.01498,2.57927,2.60249,1.43473,1.62816e-05,1.62816e-05,1.62816e-05
138,18049.5,1.79795,1.29356,1.05245,0.1193,0.10402,0.04653,0.01456,2.58337,2.60459,1.43378,1.52322e-05,1.52322e-05,1.52322e-05
139,18181.2,1.79001,1.27987,1.04611,0.11804,0.09767,0.04793,0.0153,2.57761,2.60378,1.43227,1.41828e-05,1.41828e-05,1.41828e-05
140,18313.8,1.79693,1.28133,1.04807,0.14705,0.09201,0.04592,0.01454,2.58062,2.6004,1.4357,1.31334e-05,1.31334e-05,1.31334e-05
141,18437.6,1.77849,1.27568,1.05374,0.17911,0.09833,0.04601,0.01481,2.58493,2.59981,1.44038,1.2084e-05,1.2084e-05,1.2084e-05
142,18556.2,1.75623,1.2521,1.05556,0.13548,0.102,0.04704,0.01499,2.59463,2.59722,1.44571,1.10346e-05,1.10346e-05,1.10346e-05
143,18676.3,1.75516,1.23977,1.04944,0.14464,0.0979,0.04622,0.01497,2.59477,2.60105,1.44339,9.9852e-06,9.9852e-06,9.9852e-06
144,18798.8,1.75451,1.23651,1.04844,0.1416,0.09672,0.04651,0.01451,2.59787,2.61012,1.44813,8.9358e-06,8.9358e-06,8.9358e-06
145,18920.9,1.74348,1.2237,1.04237,0.13537,0.10264,0.04642,0.01457,2.59977,2.60712,1.44823,7.8864e-06,7.8864e-06,7.8864e-06
146,19043.8,1.74608,1.2266,1.04377,0.13183,0.10101,0.04646,0.01494,2.60158,2.61379,1.45054,6.837e-06,6.837e-06,6.837e-06
147,19166.8,1.74096,1.2191,1.04362,0.13299,0.10447,0.04665,0.01489,2.6064,2.61593,1.45119,5.7876e-06,5.7876e-06,5.7876e-06
148,19288.8,1.74535,1.21857,1.04288,0.13687,0.1041,0.04727,0.01505,2.60617,2.61217,1.45279,4.7382e-06,4.7382e-06,4.7382e-06
149,19411.5,1.73315,1.21428,1.04042,0.13379,0.1042,0.04647,0.01484,2.60805,2.62195,1.45404,3.6888e-06,3.6888e-06,3.6888e-06
150,19530.1,1.73596,1.21341,1.04272,0.13931,0.10275,0.04747,0.01498,2.6118,2.61794,1.45525,2.6394e-06,2.6394e-06,2.6394e-06
